order_item_id,order_id,product_id,quantity,unit_price,total_price
OI002416,O000788,P0013,4,204.47,817.88
OI002417,O000740,P0144,3,71.73,215.19
OI002418,O000218,P0083,5,97.42,487.1
OI002419,O000054,P0094,1,76.44,76.44
OI002420,O000892,P0139,5,175.56,877.8
OI002421,O000585,P0118,4,118.57,474.28
OI002422,O000317,P0173,2,93.0,186.0
OI002423,O000275,P0029,5,137.48,687.4
OI002424,O000336,P0067,5,337.1,1685.5
OI002425,O000456,P0156,4,33.32,133.28
OI002426,O000319,P0005,2,283.06,566.12
OI002427,O000500,P0087,2,76.86,153.72
OI002428,O000715,P0170,3,97.07,291.21
OI002429,O000048,P0175,1,226.29,226.29
OI002430,O000815,P0088,2,107.19,214.38
OI002431,O000377,P0101,1,29.46,29.46
OI002432,O000282,P0157,4,329.97,1319.88
OI002433,O000416,P0163,3,124.01,372.03
OI002434,O000292,P0164,1,221.03,221.03
OI002435,O000696,P0187,1,36.09,36.09
OI002436,O000537,P0025,4,83.25,333.0
OI002437,O000537,P0181,2,59.13,118.26
OI002438,O000337,P0152,4,124.65,498.6
OI002439,O000809,P0051,4,136.99,547.96
OI002440,O000013,P0192,5,233.79,1168.95
OI002441,O000646,P0140,2,420.42,840.84
OI002442,O000837,P0141,3,247.81,743.43
OI002443,O000596,P0140,5,420.42,2102.1
OI002444,O000330,P0117,3,227.62,682.86
OI002445,O000344,P0059,3,193.41,580.23
OI002446,O000520,P0057,1,429.62,429.62
OI002447,O000227,P0023,1,260.5,260.5
OI002448,O000453,P0056,1,175.19,175.19
OI002449,O000228,P0046,3,93.66,280.98
OI002450,O000868,P0127,5,56.63,283.15
OI002451,O000647,P0109,3,269.31,807.93
OI002452,O000523,P0050,1,115.95,115.95
OI002453,O000770,P0135,4,118.42,473.68
OI002454,O000787,P0071,1,108.8,108.8
OI002455,O000065,P0001,1,205.63,205.63
OI002456,O000457,P0025,2,83.25,166.5
OI002457,O000696,P0003,5,251.79,1258.95
OI002458,O000246,P0119,5,37.99,189.95
OI002459,O000951,P0133,3,447.5,1342.5
OI002460,O000287,P0112,3,101.84,305.52
OI002461,O000715,P0186,3,59.97,179.91
OI002462,O000591,P0154,1,418.25,418.25
OI002463,O000760,P0105,2,184.9,369.8
OI002464,O000524,P0038,3,68.52,205.56
OI002465,O000887,P0079,2,116.9,233.8
OI002466,O000431,P0017,3,48.14,144.42
OI002467,O000767,P0075,1,101.68,101.68
OI002468,O000910,P0076,5,79.1,395.5
OI002469,O000353,P0076,4,79.1,316.4
OI002470,O000811,P0132,4,67.76,271.04
OI002471,O000216,P0134,4,39.68,158.72
OI002472,O000133,P0117,5,227.62,1138.1
OI002473,O000758,P0108,4,73.46,293.84
OI002474,O000574,P0181,4,59.13,236.52
OI002475,O000945,P0018,5,368.51,1842.55
OI002476,O000115,P0113,2,20.11,40.22
OI002477,O000951,P0063,5,104.03,520.15
OI002478,O000875,P0100,4,83.19,332.76
OI002479,O000872,P0027,1,38.79,38.79
OI002480,O000411,P0152,4,124.65,498.6
OI002481,O000446,P0024,5,81.07,405.35
OI002482,O000380,P0136,5,60.43,302.15
OI002483,O000120,P0081,4,78.99,315.96
OI002484,O000113,P0092,3,251.54,754.62
OI002485,O000443,P0073,2,112.77,225.54
OI002486,O000077,P0033,1,69.13,69.13
OI002487,O000857,P0073,2,112.77,225.54
OI002488,O000693,P0045,5,55.08,275.4
OI002489,O000808,P0168,5,72.78,363.9
OI002490,O000335,P0115,1,47.59,47.59
OI002491,O000741,P0127,1,56.63,56.63
OI002492,O000619,P0052,1,81.47,81.47
OI002493,O000058,P0105,5,184.9,924.5
OI002494,O000217,P0162,4,274.18,1096.72
OI002495,O000086,P0022,4,111.65,446.6
OI002496,O000062,P0122,4,112.3,449.2
OI002497,O000377,P0020,5,244.35,1221.75
OI002498,O000209,P0080,2,282.38,564.76
OI002499,O000940,P0161,1,98.07,98.07
OI002500,O000383,P0141,5,247.81,1239.05
OI002501,O000050,P0114,2,100.79,201.58
OI002502,O000280,P0101,3,29.46,88.38
OI002503,O000589,P0102,4,112.47,449.88
OI002504,O000289,P0001,5,205.63,1028.15
OI002505,O000519,P0124,2,83.79,167.58
OI002506,O000039,P0030,2,45.34,90.68
OI002507,O000467,P0092,4,251.54,1006.16
OI002508,O000204,P0051,5,136.99,684.95
OI002509,O000785,P0135,5,118.42,592.1
OI002510,O000585,P0144,1,71.73,71.73
OI002511,O000007,P0181,3,59.13,177.39
OI002512,O000354,P0148,4,300.56,1202.24
OI002513,O000104,P0147,5,323.57,1617.85
OI002514,O000610,P0105,5,184.9,924.5
OI002515,O000160,P0036,1,117.88,117.88
OI002516,O000888,P0133,4,447.5,1790.0
OI002517,O000579,P0035,4,46.2,184.8
OI002518,O000354,P0149,4,60.85,243.4
OI002519,O000371,P0163,3,124.01,372.03
OI002520,O000866,P0008,2,76.87,153.74
OI002521,O000408,P0039,2,281.89,563.78
OI002522,O000147,P0174,4,347.83,1391.32
OI002523,O000456,P0122,1,112.3,112.3
OI002524,O000142,P0063,1,104.03,104.03
OI002525,O000965,P0134,2,39.68,79.36
OI002526,O000653,P0111,5,80.09,400.45
OI002527,O000463,P0147,1,323.57,323.57
OI002528,O000749,P0157,1,329.97,329.97
OI002529,O000806,P0002,2,91.67,183.34
OI002530,O000853,P0184,3,93.76,281.28
OI002531,O000770,P0159,1,86.03,86.03
OI002532,O000211,P0029,5,137.48,687.4
OI002533,O000685,P0068,2,67.6,135.2
OI002534,O000883,P0176,2,215.29,430.58
OI002535,O000441,P0015,1,75.36,75.36
OI002536,O000630,P0153,5,83.43,417.15
OI002537,O000805,P0084,4,100.61,402.44
OI002538,O000849,P0077,3,59.39,178.17
OI002539,O000592,P0139,4,175.56,702.24
OI002540,O000485,P0091,4,53.61,214.44
OI002541,O000591,P0107,1,246.04,246.04
OI002542,O000061,P0087,4,76.86,307.44
OI002543,O000516,P0050,1,115.95,115.95
OI002544,O000474,P0120,2,55.36,110.72
OI002545,O000278,P0187,3,36.09,108.27
OI002546,O000811,P0053,1,89.14,89.14
OI002547,O000860,P0095,5,300.44,1502.2
OI002548,O000484,P0123,3,81.92,245.76
OI002549,O000735,P0117,4,227.62,910.48
OI002550,O000115,P0036,2,117.88,235.76
OI002551,O000949,P0129,5,43.04,215.2
OI002552,O000820,P0199,5,341.73,1708.65
OI002553,O000433,P0164,1,221.03,221.03
OI002554,O000749,P0056,2,175.19,350.38
OI002555,O000628,P0033,2,69.13,138.26
OI002556,O000624,P0141,2,247.81,495.62
OI002557,O000910,P0049,1,210.17,210.17
OI002558,O000328,P0091,1,53.61,53.61
OI002559,O000307,P0131,2,93.84,187.68
OI002560,O000024,P0104,3,53.78,161.34
OI002561,O000377,P0190,2,109.52,219.04
OI002562,O000955,P0091,4,53.61,214.44
OI002563,O000452,P0144,3,71.73,215.19
OI002564,O000359,P0127,4,56.63,226.52
OI002565,O000149,P0170,2,97.07,194.14
OI002566,O000725,P0169,5,260.33,1301.65
OI002567,O000071,P0031,3,88.15,264.45
OI002568,O000166,P0148,1,300.56,300.56
OI002569,O000668,P0001,5,205.63,1028.15
OI002570,O000508,P0002,2,91.67,183.34
OI002571,O000256,P0194,1,284.46,284.46
OI002572,O000806,P0165,4,133.56,534.24
OI002573,O000550,P0089,5,137.76,688.8
OI002574,O000609,P0132,2,67.76,135.52
OI002575,O000925,P0078,5,78.12,390.6
OI002576,O000765,P0005,5,283.06,1415.3
OI002577,O000066,P0054,4,31.28,125.12
OI002578,O000678,P0175,2,226.29,452.58
OI002579,O000929,P0040,1,73.43,73.43
OI002580,O000874,P0170,1,97.07,97.07
OI002581,O000306,P0043,1,62.64,62.64
OI002582,O000624,P0103,4,71.16,284.64
OI002583,O000779,P0180,3,43.78,131.34
OI002584,O000025,P0188,4,252.61,1010.44
OI002585,O000541,P0141,3,247.81,743.43
OI002586,O000333,P0128,5,81.48,407.4
OI002587,O000891,P0116,5,345.28,1726.4
OI002588,O000444,P0105,3,184.9,554.7
OI002589,O000871,P0143,3,31.09,93.27
OI002590,O000091,P0056,4,175.19,700.76
OI002591,O000878,P0116,3,345.28,1035.84
OI002592,O000722,P0073,2,112.77,225.54
OI002593,O000924,P0119,5,37.99,189.95
OI002594,O000858,P0145,1,45.17,45.17
OI002595,O000523,P0001,2,205.63,411.26
OI002596,O000436,P0123,1,81.92,81.92
OI002597,O000959,P0120,2,55.36,110.72
OI002598,O000806,P0093,3,133.0,399.0
OI002599,O000964,P0185,4,333.87,1335.48
OI002600,O000189,P0165,4,133.56,534.24
OI002601,O000330,P0048,1,22.94,22.94
OI002602,O000603,P0066,3,55.48,166.44
OI002603,O000433,P0188,4,252.61,1010.44
OI002604,O000338,P0012,4,45.12,180.48
OI002605,O000785,P0056,1,175.19,175.19
OI002606,O000665,P0198,2,267.05,534.1
OI002607,O000566,P0161,5,98.07,490.35
OI002608,O000419,P0118,5,118.57,592.85
OI002609,O000792,P0065,5,107.74,538.7
OI002610,O000034,P0166,3,114.06,342.18
OI002611,O000407,P0062,3,71.74,215.22
OI002612,O000335,P0103,5,71.16,355.8
OI002613,O000238,P0143,5,31.09,155.45
OI002614,O000071,P0127,1,56.63,56.63
OI002615,O000927,P0129,4,43.04,172.16
OI002616,O000689,P0038,1,68.52,68.52
OI002617,O000425,P0192,3,233.79,701.37
OI002618,O000085,P0027,3,38.79,116.37
OI002619,O000146,P0147,5,323.57,1617.85
OI002620,O000864,P0101,2,29.46,58.92
OI002621,O000819,P0052,2,81.47,162.94
OI002622,O000492,P0187,2,36.09,72.18
OI002623,O000074,P0080,2,282.38,564.76
OI002624,O000488,P0142,2,59.27,118.54
OI002625,O000609,P0060,5,71.75,358.75
OI002626,O000330,P0040,5,73.43,367.15
OI002627,O000667,P0127,1,56.63,56.63
OI002628,O000474,P0020,5,244.35,1221.75
OI002629,O000194,P0001,4,205.63,822.52
OI002630,O000610,P0057,3,429.62,1288.86
OI002631,O000555,P0098,3,87.52,262.56
OI002632,O000505,P0128,2,81.48,162.96
OI002633,O000441,P0122,5,112.3,561.5
OI002634,O000328,P0079,4,116.9,467.6
OI002635,O000574,P0036,5,117.88,589.4
OI002636,O000579,P0193,5,76.48,382.4
OI002637,O000329,P0021,4,115.8,463.2
OI002638,O000822,P0156,5,33.32,166.6
OI002639,O000930,P0030,3,45.34,136.02
OI002640,O000730,P0012,5,45.12,225.6
OI002641,O000813,P0115,3,47.59,142.77
OI002642,O000159,P0125,2,339.63,679.26
OI002643,O000075,P0176,1,215.29,215.29
OI002644,O000637,P0114,4,100.79,403.16
OI002645,O000099,P0064,5,105.72,528.6
OI002646,O000269,P0200,5,98.0,490.0
OI002647,O000073,P0165,2,133.56,267.12
OI002648,O000106,P0031,3,88.15,264.45
OI002649,O000004,P0014,1,160.43,160.43
OI002650,O000604,P0111,2,80.09,160.18
OI002651,O000576,P0024,2,81.07,162.14
OI002652,O000345,P0103,4,71.16,284.64
OI002653,O000412,P0110,2,129.63,259.26
OI002654,O000124,P0155,2,81.82,163.64
OI002655,O000630,P0041,4,329.52,1318.08
OI002656,O000365,P0137,1,98.66,98.66
OI002657,O000889,P0016,1,75.2,75.2
OI002658,O000596,P0192,2,233.79,467.58
OI002659,O000156,P0147,2,323.57,647.14
OI002660,O000005,P0062,3,71.74,215.22
OI002661,O000511,P0186,2,59.97,119.94
OI002662,O000936,P0165,3,133.56,400.68
OI002663,O000790,P0014,1,160.43,160.43
OI002664,O000173,P0184,4,93.76,375.04
OI002665,O000118,P0080,3,282.38,847.14
OI002666,O000204,P0113,1,20.11,20.11
OI002667,O000319,P0119,2,37.99,75.98
OI002668,O000612,P0081,5,78.99,394.95
OI002669,O000934,P0144,1,71.73,71.73
OI002670,O000086,P0093,3,133.0,399.0
OI002671,O000163,P0192,4,233.79,935.16
OI002672,O000917,P0083,4,97.42,389.68
OI002673,O000523,P0159,1,86.03,86.03
OI002674,O000022,P0028,3,46.28,138.84
OI002675,O000692,P0052,4,81.47,325.88
OI002676,O000071,P0174,2,347.83,695.66
OI002677,O000547,P0071,5,108.8,544.0
OI002678,O000183,P0054,3,31.28,93.84
OI002679,O000848,P0057,5,429.62,2148.1
OI002680,O000877,P0187,2,36.09,72.18
OI002681,O000016,P0002,4,91.67,366.68
OI002682,O000346,P0150,4,172.48,689.92
OI002683,O000698,P0185,1,333.87,333.87
OI002684,O000850,P0145,5,45.17,225.85
OI002685,O000177,P0098,3,87.52,262.56
OI002686,O000204,P0052,3,81.47,244.41
OI002687,O000072,P0007,2,360.51,721.02
OI002688,O000817,P0016,3,75.2,225.6
OI002689,O000068,P0007,5,360.51,1802.55
OI002690,O000690,P0185,1,333.87,333.87
OI002691,O000920,P0181,3,59.13,177.39
OI002692,O000624,P0056,3,175.19,525.57
OI002693,O000634,P0035,2,46.2,92.4
OI002694,O000620,P0004,2,289.27,578.54
OI002695,O000078,P0137,1,98.66,98.66
OI002696,O000411,P0065,1,107.74,107.74
OI002697,O000399,P0153,1,83.43,83.43
OI002698,O000801,P0174,2,347.83,695.66
OI002699,O000466,P0108,2,73.46,146.92
OI002700,O000207,P0196,3,97.68,293.04
OI002701,O000788,P0026,1,120.5,120.5
OI002702,O000038,P0159,5,86.03,430.15
OI002703,O000654,P0139,2,175.56,351.12
OI002704,O000560,P0004,3,289.27,867.81
OI002705,O000570,P0063,1,104.03,104.03
OI002706,O000536,P0103,3,71.16,213.48
OI002707,O000535,P0016,1,75.2,75.2
OI002708,O000014,P0180,1,43.78,43.78
OI002709,O000696,P0105,4,184.9,739.6
OI002710,O000467,P0060,1,71.75,71.75
OI002711,O000469,P0177,2,271.9,543.8
OI002712,O000114,P0136,1,60.43,60.43
OI002713,O000790,P0128,4,81.48,325.92
OI002714,O000622,P0032,3,98.45,295.35
OI002715,O000341,P0013,5,204.47,1022.35
OI002716,O000376,P0179,2,423.2,846.4
OI002717,O000587,P0085,2,82.19,164.38
OI002718,O000560,P0023,1,260.5,260.5
OI002719,O000034,P0130,5,113.44,567.2
OI002720,O000796,P0070,5,104.08,520.4
OI002721,O000779,P0024,5,81.07,405.35
OI002722,O000645,P0169,1,260.33,260.33
OI002723,O000655,P0066,5,55.48,277.4
OI002724,O000468,P0042,4,84.32,337.28
OI002725,O000135,P0034,3,118.3,354.9
OI002726,O000702,P0026,4,120.5,482.0
OI002727,O000368,P0055,5,99.52,497.6
OI002728,O000663,P0052,5,81.47,407.35
OI002729,O000894,P0021,3,115.8,347.4
OI002730,O000462,P0024,2,81.07,162.14
OI002731,O000438,P0120,5,55.36,276.8
OI002732,O000216,P0175,5,226.29,1131.45
OI002733,O000418,P0003,2,251.79,503.58
OI002734,O000118,P0078,1,78.12,78.12
OI002735,O000197,P0052,1,81.47,81.47
OI002736,O000113,P0017,5,48.14,240.7
OI002737,O000864,P0145,1,45.17,45.17
OI002738,O000989,P0122,4,112.3,449.2
OI002739,O000101,P0043,2,62.64,125.28
OI002740,O000546,P0116,4,345.28,1381.12
OI002741,O000549,P0100,1,83.19,83.19
OI002742,O000255,P0059,3,193.41,580.23
OI002743,O000953,P0018,3,368.51,1105.53
OI002744,O000290,P0056,4,175.19,700.76
OI002745,O000061,P0102,3,112.47,337.41
OI002746,O000230,P0140,3,420.42,1261.26
OI002747,O000123,P0029,3,137.48,412.44
OI002748,O000695,P0061,4,68.73,274.92
OI002749,O000126,P0196,4,97.68,390.72
OI002750,O000085,P0196,5,97.68,488.4
OI002751,O000289,P0168,5,72.78,363.9
OI002752,O000537,P0150,3,172.48,517.44
OI002753,O000786,P0199,1,341.73,341.73
OI002754,O000929,P0057,4,429.62,1718.48
OI002755,O000517,P0066,4,55.48,221.92
OI002756,O000915,P0021,4,115.8,463.2
OI002757,O000131,P0062,2,71.74,143.48
OI002758,O000893,P0065,1,107.74,107.74
OI002759,O000362,P0170,4,97.07,388.28
OI002760,O000880,P0076,1,79.1,79.1
OI002761,O000226,P0040,2,73.43,146.86
OI002762,O000902,P0068,2,67.6,135.2
OI002763,O000706,P0134,3,39.68,119.04
OI002764,O000694,P0073,2,112.77,225.54
OI002765,O000704,P0003,5,251.79,1258.95
OI002766,O000316,P0136,1,60.43,60.43
OI002767,O000308,P0026,1,120.5,120.5
OI002768,O000590,P0088,5,107.19,535.95
OI002769,O000968,P0053,2,89.14,178.28
OI002770,O000090,P0079,4,116.9,467.6
OI002771,O000253,P0124,3,83.79,251.37
OI002772,O000028,P0043,1,62.64,62.64
OI002773,O000433,P0197,1,188.73,188.73
OI002774,O000244,P0144,1,71.73,71.73
OI002775,O000961,P0127,4,56.63,226.52
OI002776,O000961,P0179,2,423.2,846.4
OI002777,O000636,P0086,4,69.43,277.72
OI002778,O000854,P0012,3,45.12,135.36
OI002779,O000389,P0018,5,368.51,1842.55
OI002780,O000586,P0125,5,339.63,1698.15
OI002781,O000540,P0037,2,163.56,327.12
OI002782,O000452,P0091,2,53.61,107.22
OI002783,O000571,P0078,5,78.12,390.6
OI002784,O000220,P0076,4,79.1,316.4
OI002785,O000584,P0124,3,83.79,251.37
OI002786,O000908,P0158,3,93.37,280.11
OI002787,O000481,P0058,1,390.27,390.27
OI002788,O000120,P0197,2,188.73,377.46
OI002789,O000970,P0042,4,84.32,337.28
OI002790,O000457,P0052,5,81.47,407.35
OI002791,O000762,P0116,4,345.28,1381.12
OI002792,O000325,P0157,2,329.97,659.94
OI002793,O000969,P0058,2,390.27,780.54
OI002794,O000857,P0058,2,390.27,780.54
OI002795,O000421,P0171,3,98.58,295.74
OI002796,O000439,P0153,4,83.43,333.72
OI002797,O000713,P0095,2,300.44,600.88
OI002798,O000793,P0124,1,83.79,83.79
OI002799,O000534,P0063,2,104.03,208.06
OI002800,O000916,P0081,1,78.99,78.99
OI002801,O000207,P0030,2,45.34,90.68
OI002802,O000076,P0097,1,24.44,24.44
OI002803,O000985,P0010,3,48.48,145.44
OI002804,O000117,P0061,1,68.73,68.73
OI002805,O000995,P0090,4,105.69,422.76
OI002806,O000144,P0038,1,68.52,68.52
OI002807,O000479,P0008,4,76.87,307.48
OI002808,O000808,P0056,1,175.19,175.19
OI002809,O000240,P0066,4,55.48,221.92
OI002810,O000416,P0001,4,205.63,822.52
OI002811,O000766,P0007,1,360.51,360.51
OI002812,O000752,P0178,3,284.43,853.29
OI002813,O000424,P0161,4,98.07,392.28
OI002814,O000829,P0111,1,80.09,80.09
OI002815,O000795,P0073,2,112.77,225.54
OI002816,O000399,P0012,1,45.12,45.12
OI002817,O000504,P0118,4,118.57,474.28
OI002818,O000571,P0037,4,163.56,654.24
OI002819,O000618,P0160,1,92.71,92.71
OI002820,O000461,P0163,3,124.01,372.03
OI002821,O000613,P0004,5,289.27,1446.35
OI002822,O000944,P0097,2,24.44,48.88
OI002823,O000678,P0137,1,98.66,98.66
OI002824,O000224,P0092,1,251.54,251.54
OI002825,O000570,P0145,2,45.17,90.34
OI002826,O000198,P0009,3,220.03,660.09
OI002827,O000430,P0068,3,67.6,202.8
OI002828,O000372,P0065,2,107.74,215.48
OI002829,O000774,P0011,1,332.11,332.11
OI002830,O000316,P0063,2,104.03,208.06
OI002831,O000564,P0062,3,71.74,215.22
OI002832,O000121,P0059,5,193.41,967.05
OI002833,O000302,P0003,4,251.79,1007.16
OI002834,O000434,P0088,2,107.19,214.38
OI002835,O000870,P0083,5,97.42,487.1
OI002836,O000820,P0064,2,105.72,211.44
OI002837,O000880,P0047,4,308.95,1235.8
OI002838,O000489,P0081,1,78.99,78.99
OI002839,O000742,P0072,4,138.56,554.24
OI002840,O000232,P0179,4,423.2,1692.8
OI002841,O000812,P0165,5,133.56,667.8
OI002842,O000611,P0065,1,107.74,107.74
OI002843,O000597,P0011,1,332.11,332.11
OI002844,O000860,P0145,2,45.17,90.34
OI002845,O000440,P0159,2,86.03,172.06
OI002846,O000902,P0158,1,93.37,93.37
OI002847,O000575,P0023,4,260.5,1042.0
OI002848,O000797,P0089,4,137.76,551.04
OI002849,O000578,P0136,5,60.43,302.15
OI002850,O000577,P0086,5,69.43,347.15
OI002851,O000246,P0102,2,112.47,224.94
OI002852,O000986,P0077,3,59.39,178.17
OI002853,O000267,P0199,1,341.73,341.73
OI002854,O000050,P0025,4,83.25,333.0
OI002855,O000008,P0082,1,108.55,108.55
OI002856,O000106,P0032,1,98.45,98.45
OI002857,O000711,P0076,2,79.1,158.2
OI002858,O000928,P0149,5,60.85,304.25
OI002859,O000253,P0194,5,284.46,1422.3
OI002860,O000567,P0029,5,137.48,687.4
OI002861,O000919,P0113,1,20.11,20.11
OI002862,O000291,P0191,2,267.43,534.86
OI002863,O000566,P0001,5,205.63,1028.15
OI002864,O000337,P0029,5,137.48,687.4
OI002865,O000865,P0141,3,247.81,743.43
OI002866,O000987,P0069,4,31.34,125.36
OI002867,O000065,P0062,2,71.74,143.48
OI002868,O000524,P0139,2,175.56,351.12
OI002869,O000348,P0060,2,71.75,143.5
OI002870,O000341,P0072,5,138.56,692.8
OI002871,O000248,P0026,4,120.5,482.0
OI002872,O000399,P0122,5,112.3,561.5
OI002873,O000652,P0157,5,329.97,1649.85
OI002874,O000776,P0172,1,71.84,71.84
OI002875,O000781,P0041,2,329.52,659.04
OI002876,O000042,P0172,5,71.84,359.2
OI002877,O000625,P0033,2,69.13,138.26
OI002878,O000222,P0074,1,68.57,68.57
OI002879,O000659,P0111,2,80.09,160.18
OI002880,O000260,P0017,1,48.14,48.14
OI002881,O000854,P0080,1,282.38,282.38
OI002882,O000680,P0138,3,117.83,353.49
OI002883,O000077,P0053,1,89.14,89.14
OI002884,O000566,P0150,3,172.48,517.44
OI002885,O000225,P0058,5,390.27,1951.35
OI002886,O000063,P0028,5,46.28,231.4
OI002887,O000462,P0148,2,300.56,601.12
OI002888,O000747,P0063,4,104.03,416.12
OI002889,O000282,P0059,1,193.41,193.41
OI002890,O000348,P0141,2,247.81,495.62
OI002891,O000783,P0134,5,39.68,198.4
OI002892,O000060,P0124,4,83.79,335.16
OI002893,O000250,P0029,4,137.48,549.92
OI002894,O000526,P0072,3,138.56,415.68
OI002895,O000189,P0054,5,31.28,156.4
OI002896,O000035,P0047,4,308.95,1235.8
OI002897,O000178,P0139,3,175.56,526.68
OI002898,O000984,P0053,4,89.14,356.56
OI002899,O000949,P0160,3,92.71,278.13
OI002900,O000970,P0174,5,347.83,1739.15
OI002901,O000625,P0044,2,83.65,167.3
OI002902,O000673,P0199,5,341.73,1708.65
OI002903,O000963,P0154,3,418.25,1254.75
OI002904,O000278,P0046,2,93.66,187.32
OI002905,O000814,P0050,5,115.95,579.75
OI002906,O000590,P0032,5,98.45,492.25
OI002907,O000350,P0198,2,267.05,534.1
OI002908,O000805,P0088,4,107.19,428.76
OI002909,O000993,P0104,3,53.78,161.34
OI002910,O000015,P0099,5,136.69,683.45
OI002911,O000296,P0098,3,87.52,262.56
OI002912,O000061,P0179,1,423.2,423.2
OI002913,O000671,P0032,4,98.45,393.8
OI002914,O000993,P0058,4,390.27,1561.08
OI002915,O000874,P0068,4,67.6,270.4
OI002916,O000726,P0005,4,283.06,1132.24
OI002917,O000491,P0030,5,45.34,226.7
OI002918,O000266,P0037,3,163.56,490.68
OI002919,O000603,P0077,3,59.39,178.17
OI002920,O000266,P0161,4,98.07,392.28
OI002921,O000847,P0074,2,68.57,137.14
OI002922,O000070,P0104,3,53.78,161.34
OI002923,O000741,P0075,2,101.68,203.36
OI002924,O000671,P0045,5,55.08,275.4
OI002925,O000887,P0048,4,22.94,91.76
OI002926,O000237,P0108,2,73.46,146.92
OI002927,O000721,P0118,5,118.57,592.85
OI002928,O000789,P0114,5,100.79,503.95
OI002929,O000081,P0113,3,20.11,60.33
OI002930,O000454,P0063,1,104.03,104.03
OI002931,O000686,P0091,1,53.61,53.61
OI002932,O000252,P0192,1,233.79,233.79
OI002933,O000152,P0182,3,99.66,298.98
OI002934,O000722,P0015,1,75.36,75.36
OI002935,O000226,P0001,3,205.63,616.89
OI002936,O000358,P0178,1,284.43,284.43
OI002937,O000970,P0062,4,71.74,286.96
OI002938,O000448,P0137,1,98.66,98.66
OI002939,O000682,P0021,5,115.8,579.0
OI002940,O000446,P0120,3,55.36,166.08
OI002941,O000220,P0173,3,93.0,279.0
OI002942,O000657,P0134,4,39.68,158.72
OI002943,O000393,P0025,5,83.25,416.25
OI002944,O000900,P0171,1,98.58,98.58
OI002945,O000719,P0147,2,323.57,647.14
OI002946,O000086,P0031,3,88.15,264.45
OI002947,O000268,P0132,5,67.76,338.8
OI002948,O000795,P0064,3,105.72,317.16
OI002949,O000061,P0091,3,53.61,160.83
OI002950,O000808,P0196,5,97.68,488.4
OI002951,O000534,P0109,5,269.31,1346.55
OI002952,O000831,P0117,3,227.62,682.86
OI002953,O000901,P0092,4,251.54,1006.16
OI002954,O000255,P0084,1,100.61,100.61
OI002955,O000124,P0086,1,69.43,69.43
OI002956,O000557,P0070,5,104.08,520.4
OI002957,O000114,P0115,2,47.59,95.18
OI002958,O000280,P0170,2,97.07,194.14
OI002959,O000622,P0137,4,98.66,394.64
OI002960,O000881,P0184,3,93.76,281.28
OI002961,O000961,P0136,4,60.43,241.72
OI002962,O000626,P0024,5,81.07,405.35
OI002963,O000347,P0094,4,76.44,305.76
OI002964,O000176,P0013,4,204.47,817.88
OI002965,O000794,P0189,1,131.12,131.12
OI002966,O000359,P0057,4,429.62,1718.48
OI002967,O000466,P0003,5,251.79,1258.95
OI002968,O000965,P0150,4,172.48,689.92
OI002969,O000241,P0031,2,88.15,176.3
OI002970,O000502,P0005,2,283.06,566.12
OI002971,O000027,P0129,2,43.04,86.08
OI002972,O000262,P0097,5,24.44,122.2
OI002973,O000312,P0132,3,67.76,203.28
OI002974,O000048,P0119,4,37.99,151.96
OI002975,O000441,P0093,1,133.0,133.0
OI002976,O000697,P0010,2,48.48,96.96
OI002977,O000583,P0016,5,75.2,376.0
OI002978,O000574,P0097,4,24.44,97.76
OI002979,O000110,P0059,4,193.41,773.64
OI002980,O000567,P0020,4,244.35,977.4
OI002981,O000797,P0025,2,83.25,166.5
OI002982,O000394,P0165,3,133.56,400.68
OI002983,O000934,P0122,3,112.3,336.9
OI002984,O000708,P0012,4,45.12,180.48
OI002985,O000272,P0049,2,210.17,420.34
OI002986,O000352,P0058,5,390.27,1951.35
OI002987,O000862,P0055,3,99.52,298.56
OI002988,O000834,P0146,1,62.75,62.75
OI002989,O000414,P0078,4,78.12,312.48
OI002990,O000546,P0014,1,160.43,160.43
OI002991,O000472,P0151,1,373.89,373.89
OI002992,O000150,P0006,3,64.76,194.28
OI002993,O000222,P0029,4,137.48,549.92
OI002994,O000631,P0013,2,204.47,408.94
OI002995,O000960,P0142,2,59.27,118.54
OI002996,O000444,P0152,5,124.65,623.25
OI002997,O000145,P0183,1,79.24,79.24
OI002998,O001000,P0106,2,121.07,242.14
OI002999,O000966,P0033,1,69.13,69.13
OI003000,O000762,P0151,2,373.89,747.78
